latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-4.30849,104.14566,331.11,0.4,0.37,2025-03-21,0634,N20,VIIRS,n,2,297.62,3.86,D,0
-4.4111,104.25256,347.1,0.4,0.37,2025-03-21,0634,N20,VIIRS,n,2,297.13,12.91,D,0
-4.15027,104.04478,334.48,0.39,0.37,2025-03-21,0634,N20,VIIRS,n,2,297.9,8.07,D,0
-2.48876,103.11681,302.09,0.6,0.7,2025-03-21,1916,N20,VIIRS,n,2,281.77,2.15,N,0
-3.80244,103.8152,313.05,0.7,0.75,2025-03-21,1917,N20,VIIRS,n,2,265.56,2.55,N,0
-3.8083,103.81482,316.01,0.7,0.75,2025-03-21,1917,N20,VIIRS,n,2,265.03,3.82,N,0
-3.8091,103.81796,337.32,0.5,0.41,2025-03-22,0615,N20,VIIRS,n,2,295.07,6.67,D,0
-3.07027,103.14945,335.33,0.53,0.42,2025-03-22,0615,N20,VIIRS,n,2,288.52,10.42,D,0
-3.80843,103.82245,335.31,0.5,0.41,2025-03-22,0615,N20,VIIRS,n,2,294.81,7.88,D,0
-4.32484,102.80508,331.27,0.41,0.6,2025-03-23,0556,N20,VIIRS,n,2,291.59,2.53,D,0
-3.40618,103.05494,341.5,0.38,0.59,2025-03-23,0556,N20,VIIRS,n,2,279.94,4.41,D,0
-3.06589,103.2633,325.86,0.36,0.58,2025-03-23,0556,N20,VIIRS,n,2,278.06,2.12,D,0
-2.75877,103.01398,329.31,0.37,0.58,2025-03-23,0557,N20,VIIRS,n,2,282.89,2.3,D,0
-2.60943,102.60061,331.65,0.4,0.6,2025-03-23,0557,N20,VIIRS,n,2,291.63,2.9,D,0
-2.60842,102.60098,327.5,0.4,0.6,2025-03-23,0557,N20,VIIRS,n,2,291.77,2.2,D,0
-1.56496,103.69434,307.98,0.45,0.39,2025-03-23,1838,N20,VIIRS,n,2,284.95,0.44,N,0
-1.56141,103.69488,305.55,0.45,0.39,2025-03-23,1838,N20,VIIRS,n,2,286.89,0.42,N,0
-1.57436,103.68468,306.21,0.45,0.39,2025-03-23,1838,N20,VIIRS,n,2,285.33,0.49,N,0
-1.5744,103.68606,308.91,0.41,0.37,2025-03-24,1820,N20,VIIRS,n,2,282.79,1.18,N,0
-4.36638,103.15572,344.77,0.49,0.49,2025-03-25,0659,N20,VIIRS,n,2,294.4,7.1,D,0
-4.33655,103.06644,330.25,0.48,0.48,2025-03-25,0659,N20,VIIRS,n,2,292.86,2.46,D,0
-4.2111,102.86699,335.76,0.47,0.48,2025-03-25,0659,N20,VIIRS,n,2,296.43,3.73,D,0
-4.18413,102.66799,338.63,0.46,0.47,2025-03-25,0659,N20,VIIRS,n,2,292.32,3.22,D,0
-3.20518,102.07442,331.39,0.43,0.46,2025-03-25,0659,N20,VIIRS,n,2,297.4,1.64,D,0
-2.03794,105.42103,338.57,0.38,0.59,2025-03-25,0659,N20,VIIRS,n,2,287.62,10.21,D,0
-2.03737,105.42445,356.97,0.38,0.59,2025-03-25,0659,N20,VIIRS,l,2,286.85,13.13,D,0
-2.0413,105.42099,327.78,0.38,0.59,2025-03-25,0659,N20,VIIRS,n,2,287.6,10.87,D,0
-2.04076,105.42443,356.29,0.38,0.59,2025-03-25,0659,N20,VIIRS,l,2,287.1,15.09,D,0
-3.4387,103.69721,295.91,0.47,0.48,2025-03-25,1801,N20,VIIRS,n,2,265.46,0.43,N,0
-3.68476,102.93448,333.09,0.41,0.37,2025-03-26,0640,N20,VIIRS,n,2,300.5,4.15,D,0
-4.35288,104.13035,333.27,0.44,0.39,2025-03-26,0640,N20,VIIRS,n,2,297.72,3.16,D,0
-4.42475,103.26723,344.99,0.41,0.37,2025-03-26,0640,N20,VIIRS,n,2,295.94,5.73,D,0
-4.39972,103.15817,331.88,0.41,0.37,2025-03-26,0640,N20,VIIRS,n,2,296.02,2.27,D,0
-4.38701,103.03313,341,0.41,0.37,2025-03-26,0640,N20,VIIRS,n,2,299.34,7.44,D,0
-4.38361,103.03261,338.06,0.41,0.37,2025-03-26,0640,N20,VIIRS,n,2,298.44,9.7,D,0
-4.22984,102.89748,334.59,0.4,0.37,2025-03-26,0640,N20,VIIRS,n,2,298.9,4.26,D,0
-4.10402,103.6399,331.52,0.43,0.38,2025-03-26,0640,N20,VIIRS,n,2,298.36,2.76,D,0
-4.2156,102.81067,334.89,0.4,0.37,2025-03-26,0640,N20,VIIRS,n,2,299.11,3.14,D,0
-4.16531,102.74666,341.36,0.4,0.37,2025-03-26,0640,N20,VIIRS,n,2,299.49,12.74,D,0
-4.10753,102.78555,330.44,0.4,0.37,2025-03-26,0640,N20,VIIRS,n,2,298.24,2.55,D,0
-3.73764,104.54189,337.76,0.47,0.4,2025-03-26,0640,N20,VIIRS,n,2,297.48,5.15,D,0
-3.808,103.81784,337.04,0.44,0.38,2025-03-26,0640,N20,VIIRS,n,2,301.06,12.46,D,0
-3.983,102.45235,332.21,0.39,0.36,2025-03-26,0640,N20,VIIRS,n,2,298.26,1.15,D,0
-3.96715,102.53328,331.53,0.4,0.37,2025-03-26,0640,N20,VIIRS,n,2,299.39,5.2,D,0
-3.72609,103.7141,330.32,0.43,0.38,2025-03-26,0640,N20,VIIRS,l,2,301.73,2.75,D,0
-3.87439,102.49673,334.61,0.4,0.37,2025-03-26,0640,N20,VIIRS,n,2,295.74,4.12,D,0
-3.79922,102.39103,340.04,0.39,0.36,2025-03-26,0640,N20,VIIRS,n,2,298.14,3.97,D,0
-3.67218,102.42149,332.04,0.39,0.37,2025-03-26,0640,N20,VIIRS,n,2,296.5,2.07,D,0
-3.69001,102.30498,333.02,0.39,0.36,2025-03-26,0640,N20,VIIRS,n,2,297.12,2.81,D,0
-3.24557,105.15096,335.9,0.51,0.41,2025-03-26,0640,N20,VIIRS,n,2,294.76,5.1,D,0
-3.62783,102.33822,337.15,0.39,0.36,2025-03-26,0640,N20,VIIRS,n,2,293.61,2.64,D,0
-3.12717,104.08336,336.6,0.45,0.39,2025-03-26,0640,N20,VIIRS,n,2,298.66,4.21,D,0
-2.50106,106.35949,341.1,0.41,0.45,2025-03-26,0640,N20,VIIRS,n,2,291.9,5.44,D,0
-2.49693,106.35887,356.28,0.41,0.45,2025-03-26,0640,N20,VIIRS,n,2,296.96,28.87,D,0
-2.49752,106.35519,333.38,0.41,0.45,2025-03-26,0640,N20,VIIRS,n,2,294.32,28.87,D,0
-2.49279,106.35827,334.66,0.41,0.45,2025-03-26,0640,N20,VIIRS,n,2,292.89,28.87,D,0
-2.52219,102.79603,337.65,0.41,0.37,2025-03-26,0641,N20,VIIRS,n,2,282.9,4.6,D,0
-1.73899,105.46653,342.39,0.56,0.43,2025-03-26,0641,N20,VIIRS,n,2,295.76,7.95,D,0
-1.73612,105.46275,330.96,0.56,0.43,2025-03-26,0641,N20,VIIRS,n,2,291.89,2.1,D,0
-2.07417,102.97791,333.21,0.42,0.38,2025-03-26,0641,N20,VIIRS,n,2,294.51,3,D,0
-1.57081,103.68536,301.87,0.54,0.68,2025-03-26,1742,N20,VIIRS,n,2,285.75,1.35,N,0
-2.66299,106.43885,331.85,0.39,0.36,2025-03-27,0621,N20,VIIRS,n,2,296.24,5.16,D,0
-2.66352,106.43537,331.61,0.39,0.36,2025-03-27,0621,N20,VIIRS,n,2,298.29,5.51,D,0
-1.79442,105.76934,333.57,0.38,0.36,2025-03-27,0622,N20,VIIRS,n,2,297.06,5.01,D,0
-1.57492,103.68604,297.01,0.54,0.42,2025-03-28,1845,N20,VIIRS,n,2,273.01,0.82,N,0
-1.57497,103.68389,310.67,0.42,0.61,2025-03-31,1748,N20,VIIRS,n,2,286.84,1.11,N,0
-1.90818,103.17783,322.6,0.45,0.63,2025-03-31,1748,N20,VIIRS,n,2,280.78,2.36,N,0
-1.90868,103.17809,319.33,0.45,0.63,2025-03-31,1748,N20,VIIRS,n,2,279.94,2.28,N,0
-3.80358,103.81957,306.09,0.38,0.59,2025-03-31,1749,N20,VIIRS,n,2,279.1,1.42,N,0
-3.80895,103.81858,301.3,0.38,0.59,2025-03-31,1749,N20,VIIRS,n,2,279.9,1.16,N,0
-2.89825,102.70537,337.51,0.4,0.37,2025-04-01,0628,N20,VIIRS,n,2,297.15,25.09,D,0
-2.68719,103.47331,335.71,0.39,0.36,2025-04-01,0628,N20,VIIRS,n,2,299.37,3.53,D,0
-2.75309,102.83422,336.47,0.4,0.37,2025-04-01,0628,N20,VIIRS,l,2,293.91,15.62,D,0
-2.63502,102.89683,334.72,0.4,0.37,2025-04-01,0628,N20,VIIRS,l,2,294.59,9.23,D,0
-2.58103,102.8669,338.74,0.4,0.37,2025-04-01,0628,N20,VIIRS,l,2,296.58,4.12,D,0
-1.82032,102.28912,335.85,0.41,0.37,2025-04-01,0628,N20,VIIRS,n,2,293,2.3,D,0
-1.7642,102.61721,331.07,0.4,0.37,2025-04-01,0628,N20,VIIRS,n,2,295.34,2.78,D,0
-3.20035,102.45033,329.29,0.51,0.49,2025-04-02,0609,N20,VIIRS,n,2,290.78,3.21,D,0
-2.71799,103.20108,341.67,0.44,0.46,2025-04-02,0609,N20,VIIRS,n,2,292.49,4.89,D,0
-2.71856,103.19713,331.76,0.44,0.46,2025-04-02,0609,N20,VIIRS,n,2,293.24,4.89,D,0
-2.0994,103.79848,303.83,0.4,0.37,2025-04-03,1832,N20,VIIRS,n,2,285.43,0.31,N,2
-3.3061,104.32186,302.29,0.42,0.38,2025-04-03,1832,N20,VIIRS,n,2,283.51,0.47,N,0
-1.57457,103.68339,309.94,0.49,0.4,2025-04-04,1813,N20,VIIRS,n,2,281.26,1.88,N,0
-2.54004,103.38497,337.59,0.39,0.36,2025-04-06,0634,N20,VIIRS,n,2,293.51,5.46,D,0
-2.69799,106.04294,328.86,0.48,0.4,2025-04-06,0634,N20,VIIRS,n,2,289.22,1.97,D,0
-2.59318,106.0667,345.18,0.48,0.4,2025-04-06,0634,N20,VIIRS,n,2,292.35,8.53,D,0
-2.48228,105.96322,343.04,0.47,0.4,2025-04-06,0634,N20,VIIRS,n,2,283.11,12.75,D,0
-2.72699,106.44046,341.2,0.44,0.46,2025-04-08,0556,N20,VIIRS,n,2,287.62,5.3,D,0
-1.57364,103.68384,300.68,0.45,0.39,2025-04-08,1838,N20,VIIRS,n,2,271.71,0.73,N,0
-3.80755,103.81805,334.66,0.58,0.7,2025-04-09,0718,N20,VIIRS,n,2,283.09,7.04,D,0
-3.80834,103.81928,336.56,0.58,0.7,2025-04-09,0718,N20,VIIRS,n,2,283.23,9.72,D,0
-1.91113,103.17944,310.24,0.43,0.38,2025-04-09,1820,N20,VIIRS,n,2,286.19,0.8,N,0
-3.80529,103.81949,309.94,0.4,0.37,2025-04-09,1820,N20,VIIRS,n,2,266.26,1.48,N,0
-3.80865,103.81895,307.04,0.4,0.37,2025-04-09,1820,N20,VIIRS,n,2,267.66,1.48,N,0
-3.41191,104.14599,295.61,0.39,0.36,2025-04-09,1820,N20,VIIRS,n,2,271.3,0.44,N,2
-1.56247,103.69528,305.67,0.41,0.37,2025-04-09,1820,N20,VIIRS,n,2,286.98,0.6,N,0
-1.57215,103.68998,305.67,0.41,0.37,2025-04-09,1820,N20,VIIRS,n,2,287.15,0.67,N,0
-1.57498,103.68574,315.22,0.41,0.37,2025-04-09,1820,N20,VIIRS,n,2,286.94,1.31,N,0
-3.42183,104.50818,339.52,0.63,0.54,2025-04-10,0659,N20,VIIRS,n,2,288.79,9.24,D,0
-3.41687,104.5074,339.56,0.63,0.54,2025-04-10,0659,N20,VIIRS,n,2,287.65,9.24,D,0
-2.61176,103.2645,340.59,0.53,0.5,2025-04-10,0659,N20,VIIRS,n,2,293.48,6.31,D,0
-1.69233,105.41803,339.63,0.38,0.59,2025-04-10,0659,N20,VIIRS,n,2,288,4.01,D,0
-2.23281,102.06144,338.28,0.45,0.47,2025-04-10,0659,N20,VIIRS,n,2,290.97,4.52,D,0
-1.69067,105.41722,339.99,0.39,0.59,2025-04-10,0700,N20,VIIRS,n,2,286.43,4.55,D,0
-1.57216,103.68508,308.71,0.51,0.49,2025-04-10,1801,N20,VIIRS,n,2,284.87,1.31,N,0
-1.9078,103.17847,310.46,0.54,0.51,2025-04-10,1801,N20,VIIRS,n,2,280.14,1.9,N,0
-2.52045,103.15646,299.28,0.53,0.5,2025-04-10,1801,N20,VIIRS,n,2,282.25,1.78,N,0
-3.30811,104.31944,303.01,0.43,0.46,2025-04-10,1801,N20,VIIRS,n,2,286.28,0.39,N,0
-3.41012,104.14705,309.72,0.44,0.46,2025-04-10,1801,N20,VIIRS,n,2,286.83,0.52,N,2
-3.71698,103.7023,303.11,0.47,0.48,2025-04-10,1801,N20,VIIRS,n,2,283.22,0.67,N,0
-4.28534,104.10901,333.6,0.44,0.39,2025-04-11,0640,N20,VIIRS,n,2,296.31,6.19,D,0
-3.61616,102.22031,340.28,0.39,0.36,2025-04-11,0640,N20,VIIRS,n,2,295.92,4.99,D,0
-3.56434,102.27328,332.09,0.39,0.36,2025-04-11,0640,N20,VIIRS,n,2,294.41,2.32,D,0
-2.87362,106.46165,333.48,0.41,0.45,2025-04-11,0640,N20,VIIRS,n,2,289.46,2.68,D,0
-3.31999,103.54662,332.43,0.43,0.38,2025-04-11,0640,N20,VIIRS,n,2,288.77,2.98,D,0
-2.85658,106.38323,339.31,0.41,0.45,2025-04-11,0640,N20,VIIRS,n,2,287.92,2.84,D,0
-3.50774,102.19637,331.88,0.39,0.36,2025-04-11,0640,N20,VIIRS,n,2,291.48,3.3,D,0
-2.7445,106.25301,339.78,0.4,0.44,2025-04-11,0640,N20,VIIRS,n,2,284.1,6.07,D,0
-3.80967,103.8196,326.7,0.42,0.38,2025-04-12,0621,N20,VIIRS,n,2,295.26,2.21,D,0
-3.80621,103.81908,344.93,0.42,0.38,2025-04-12,0621,N20,VIIRS,n,2,294.11,9.18,D,0
-2.38441,105.91718,343.62,0.38,0.36,2025-04-12,0622,N20,VIIRS,n,2,297.83,7.8,D,0
-2.74309,106.28082,332.73,0.39,0.36,2025-04-12,0622,N20,VIIRS,n,2,296.27,2.55,D,0
-2.62442,105.9228,336.09,0.38,0.36,2025-04-12,0622,N20,VIIRS,n,2,298.03,23.74,D,0
-2.47979,105.96013,342.83,0.38,0.36,2025-04-12,0622,N20,VIIRS,n,2,296.85,4.95,D,0
-2.44054,106.08454,333.76,0.38,0.36,2025-04-12,0622,N20,VIIRS,n,2,297.63,3.38,D,0
-2.38389,105.92062,333.96,0.38,0.36,2025-04-12,0622,N20,VIIRS,n,2,297.32,7.8,D,0
-2.3811,105.91669,347.13,0.38,0.36,2025-04-12,0622,N20,VIIRS,n,2,297.97,7.8,D,0
-2.28368,105.86607,338.89,0.38,0.36,2025-04-12,0622,N20,VIIRS,n,2,297.97,3.76,D,0
-2.2341,105.90039,331.83,0.38,0.36,2025-04-12,0622,N20,VIIRS,n,2,296.7,2.49,D,0
-2.23218,105.86845,334.46,0.38,0.36,2025-04-12,0622,N20,VIIRS,n,2,298.15,22.15,D,0
-2.18637,106.05875,343.12,0.39,0.36,2025-04-12,0622,N20,VIIRS,n,2,297.86,7.87,D,0
-2.21041,105.90036,336.41,0.38,0.36,2025-04-12,0622,N20,VIIRS,n,2,298.18,5.08,D,0
-2.19718,105.96523,335.15,0.38,0.36,2025-04-12,0622,N20,VIIRS,n,2,293.64,3.96,D,0
-3.80557,103.819,321.56,0.38,0.36,2025-04-14,1827,N20,VIIRS,n,2,291.27,2.16,N,0
-3.80503,103.81556,306.5,0.38,0.36,2025-04-14,1827,N20,VIIRS,n,2,290.38,0.8,N,0
-3.80888,103.81849,320.62,0.38,0.36,2025-04-14,1827,N20,VIIRS,n,2,290.14,2.16,N,0
-3.80834,103.81504,305.36,0.38,0.36,2025-04-14,1827,N20,VIIRS,n,2,289.68,0.8,N,0
-1.90846,103.18005,303.23,0.42,0.45,2025-04-15,1807,N20,VIIRS,n,2,285.52,0.79,N,0
-3.40763,104.3595,333.99,0.57,0.43,2025-04-16,0647,N20,VIIRS,n,2,292.65,3.68,D,0
-3.34299,104.07919,339.64,0.55,0.43,2025-04-16,0647,N20,VIIRS,n,2,294.26,7.05,D,0
-3.25545,104.48185,341.53,0.39,0.44,2025-04-16,0647,N20,VIIRS,n,2,298.68,32.59,D,0
-3.25144,104.48122,343.3,0.39,0.44,2025-04-16,0647,N20,VIIRS,n,2,294.31,8.39,D,0
-2.87099,106.42533,339.17,0.53,0.5,2025-04-16,0647,N20,VIIRS,n,2,291.58,11.01,D,0
-2.77391,106.17889,338.78,0.51,0.49,2025-04-16,0647,N20,VIIRS,n,2,291.09,4.08,D,0
-2.63781,106.06582,340.28,0.5,0.49,2025-04-16,0647,N20,VIIRS,n,2,291.07,5.54,D,0
-2.41649,105.95522,335.16,0.5,0.49,2025-04-16,0647,N20,VIIRS,n,2,291.85,11.4,D,0
-2.41722,105.95078,340.86,0.5,0.49,2025-04-16,0647,N20,VIIRS,n,2,293.67,11.4,D,0
-2.41908,105.95245,345.84,0.5,0.49,2025-04-16,0647,N20,VIIRS,n,2,293.04,10.84,D,0
-2.41459,105.95179,349.26,0.5,0.49,2025-04-16,0647,N20,VIIRS,n,2,292.45,8.97,D,0
-3.80584,103.81738,300.39,0.79,0.78,2025-04-17,1730,N20,VIIRS,n,2,276.13,3.2,N,0
-3.80821,103.81569,298.84,0.79,0.78,2025-04-17,1730,N20,VIIRS,n,2,276.8,2.95,N,0
-3.80862,103.82082,351.4,0.41,0.45,2025-04-18,0609,N20,VIIRS,n,2,296.73,12.8,D,0
-1.57271,103.68645,311.13,0.46,0.47,2025-04-18,1851,N20,VIIRS,n,2,289.46,1.38,N,0
-3.80869,103.82007,329.58,0.44,0.62,2025-04-19,0550,N20,VIIRS,n,2,290.65,6.29,D,0
-3.80641,103.82122,337.56,0.44,0.62,2025-04-19,0550,N20,VIIRS,n,2,290.98,4.25,D,0
-1.56437,103.6974,306.05,0.4,0.37,2025-04-19,1832,N20,VIIRS,n,2,286.36,0.53,N,0
-1.57333,103.68874,305.12,0.4,0.37,2025-04-19,1832,N20,VIIRS,n,2,286.48,0.64,N,0
-1.57613,103.68468,306.4,0.4,0.37,2025-04-19,1832,N20,VIIRS,n,2,286.41,0.72,N,0
-3.27642,104.65963,303.1,0.44,0.38,2025-04-19,1833,N20,VIIRS,n,2,284.01,0.94,N,0
-3.52851,102.17477,342.8,0.36,0.57,2025-04-20,0712,N20,VIIRS,n,2,285.49,3.14,D,0
-3.07776,102.81454,331.42,0.4,0.6,2025-04-20,0712,N20,VIIRS,n,2,283.3,3.32,D,0
-1.57324,103.68491,298.52,0.48,0.4,2025-04-20,1814,N20,VIIRS,n,2,274.21,0.86,N,0
-2.52226,103.15413,302.68,0.5,0.41,2025-04-20,1814,N20,VIIRS,n,2,283.84,1.3,N,0
-2.63103,102.89636,337.06,0.38,0.36,2025-04-22,0634,N20,VIIRS,n,2,298.91,3.67,D,0
-3.47313,104.60767,332.37,0.41,0.37,2025-04-22,0634,N20,VIIRS,n,2,294.9,8.38,D,0
-3.00072,102.96554,331.29,0.38,0.36,2025-04-22,0634,N20,VIIRS,n,2,297.09,2.66,D,0
-2.68577,102.91594,341.05,0.38,0.36,2025-04-22,0634,N20,VIIRS,n,2,297.26,4.27,D,0
-2.63835,102.84815,333.67,0.38,0.36,2025-04-22,0634,N20,VIIRS,n,2,296.53,2.46,D,0
-2.62862,102.73406,338.9,0.38,0.36,2025-04-22,0634,N20,VIIRS,n,2,294.48,5.33,D,0
-2.46851,103.47469,346.6,0.39,0.36,2025-04-22,0634,N20,VIIRS,n,2,295.9,6.15,D,0
-2.47241,102.86856,337,0.38,0.36,2025-04-22,0634,N20,VIIRS,n,2,298.01,7.84,D,0
-2.27636,102.84078,344.36,0.39,0.36,2025-04-22,0635,N20,VIIRS,n,2,297.76,7.12,D,0
-2.32721,102.46157,333.16,0.38,0.36,2025-04-22,0635,N20,VIIRS,n,2,296.56,2.13,D,0
-2.17388,102.84572,335.63,0.39,0.36,2025-04-22,0635,N20,VIIRS,n,2,291.93,1.92,D,0
-2.19691,102.62747,335.93,0.38,0.36,2025-04-22,0635,N20,VIIRS,n,2,296.52,2.46,D,0
-2.08508,102.93777,331.49,0.39,0.36,2025-04-22,0635,N20,VIIRS,n,2,297.22,2.19,D,0
-2.06848,103.00242,331.3,0.39,0.36,2025-04-22,0635,N20,VIIRS,n,2,294.99,2.53,D,0
-2.06901,102.99895,333.25,0.39,0.36,2025-04-22,0635,N20,VIIRS,n,2,298.22,3.65,D,0
-2.07252,102.95354,331.02,0.39,0.36,2025-04-22,0635,N20,VIIRS,n,2,296.15,2.78,D,0
-1.91857,102.55936,333.41,0.38,0.36,2025-04-22,0635,N20,VIIRS,n,2,294.85,4.14,D,0
-1.91527,102.55888,334.29,0.38,0.36,2025-04-22,0635,N20,VIIRS,n,2,294.16,7.95,D,0
-2.64229,102.65451,337.26,0.56,0.43,2025-04-23,0616,N20,VIIRS,n,2,290.46,9.02,D,0
-3.77442,104.2114,301.17,0.35,0.56,2025-04-23,1858,N20,VIIRS,n,2,280.54,0.28,N,0
-3.80436,103.81771,320.66,0.32,0.55,2025-04-23,1858,N20,VIIRS,n,2,263.95,1.46,N,0
-3.80394,103.81491,298.59,0.32,0.55,2025-04-23,1858,N20,VIIRS,n,2,263.71,1.02,N,0
-3.80387,103.81753,314.45,0.33,0.55,2025-04-23,1858,N20,VIIRS,n,2,264.1,2.11,N,0
-4.20882,104.52386,339.59,0.61,0.54,2025-04-24,0556,N20,VIIRS,n,2,290.59,5.25,D,0
-3.81051,105.36139,337.02,0.53,0.5,2025-04-24,0556,N20,VIIRS,n,2,290.3,6.46,D,0
-3.81113,105.35926,340.4,0.53,0.5,2025-04-24,0556,N20,VIIRS,n,2,291.57,6.5,D,0
-3.80807,103.82077,341.2,0.34,0.56,2025-04-24,0556,N20,VIIRS,n,2,290.06,4.14,D,0
-3.80537,103.8197,328.53,0.34,0.56,2025-04-24,0556,N20,VIIRS,n,2,287.99,4.72,D,0
-3.72568,103.71782,328.3,0.34,0.56,2025-04-24,0556,N20,VIIRS,n,2,290.52,4.07,D,0
-3.30787,102.88633,329.11,0.39,0.59,2025-04-24,0557,N20,VIIRS,n,2,289.12,1.32,D,0
-3.30572,102.88636,328.04,0.39,0.59,2025-04-24,0557,N20,VIIRS,n,2,289.52,1.82,D,0
-3.11733,104.69386,304.48,0.53,0.42,2025-04-24,1839,N20,VIIRS,n,2,288.41,0.97,N,0
-1.56472,103.6958,306.22,0.41,0.37,2025-04-25,1820,N20,VIIRS,n,2,290.84,0.6,N,0
-1.57098,103.69104,305.37,0.41,0.37,2025-04-25,1820,N20,VIIRS,n,2,290.56,0.38,N,0
-1.57381,103.68681,317.92,0.41,0.37,2025-04-25,1820,N20,VIIRS,n,2,291.05,1.75,N,0
-2.0983,102.3734,304.47,0.46,0.39,2025-04-25,1820,N20,VIIRS,n,2,290.03,0.58,N,0
-2.52009,103.15627,308.2,0.42,0.38,2025-04-25,1820,N20,VIIRS,n,2,290.79,0.75,N,0
-2.52355,103.15572,308.25,0.42,0.38,2025-04-25,1820,N20,VIIRS,n,2,291.08,1.07,N,0
-3.16984,104.89427,311.29,0.38,0.36,2025-04-25,1820,N20,VIIRS,n,2,290.56,1.02,N,0
-3.80766,103.8185,329.4,0.4,0.37,2025-04-25,1821,N20,VIIRS,n,2,290.3,3.6,N,0
-3.81102,103.81797,303.24,0.4,0.37,2025-04-25,1821,N20,VIIRS,n,2,290.04,2.2,N,0
-4.184,104.53993,299.12,0.39,0.36,2025-04-25,1821,N20,VIIRS,n,2,280.78,0.28,N,0
-3.80863,103.81776,341.39,0.56,0.51,2025-04-26,0659,N20,VIIRS,n,2,291.71,15.69,D,0
-3.21802,103.86186,343.99,0.58,0.52,2025-04-26,0659,N20,VIIRS,n,2,273.26,7.99,D,0
-3.21323,103.86112,348.19,0.58,0.52,2025-04-26,0659,N20,VIIRS,n,2,274.86,11.99,D,0
-2.57406,102.06008,337.87,0.45,0.47,2025-04-26,0700,N20,VIIRS,n,2,291.47,5.48,D,0
-2.55698,102.02973,331.74,0.44,0.46,2025-04-26,0700,N20,VIIRS,n,2,290.77,2.67,D,0
-2.26495,102.78577,329.05,0.5,0.49,2025-04-26,0700,N20,VIIRS,n,2,288.96,1.95,D,0
-2.26289,102.787,329.93,0.5,0.49,2025-04-26,0700,N20,VIIRS,n,2,288.48,5.34,D,0
-1.573,103.68652,300.74,0.5,0.49,2025-04-26,1801,N20,VIIRS,n,2,274.42,1.42,N,0
-3.80847,103.81975,308.55,0.45,0.47,2025-04-26,1802,N20,VIIRS,n,2,263.47,1.93,N,0
-3.80753,103.82077,339.5,0.44,0.38,2025-04-27,0640,N20,VIIRS,n,2,291.18,7.88,D,0
-3.80706,103.82074,337.06,0.44,0.38,2025-04-27,0640,N20,VIIRS,n,2,291.16,7.05,D,0
-3.72621,103.71638,329.47,0.43,0.38,2025-04-27,0640,N20,VIIRS,n,2,295.64,2.6,D,0
-3.08553,103.80858,341.62,0.44,0.39,2025-04-27,0641,N20,VIIRS,n,2,296.64,18.89,D,0
-3.10111,103.25932,343.9,0.42,0.38,2025-04-27,0641,N20,VIIRS,n,2,294.19,33.14,D,0
-3.09765,103.2588,336.12,0.42,0.38,2025-04-27,0641,N20,VIIRS,n,2,292.49,3.6,D,0
-3.22164,102.359,331.39,0.4,0.37,2025-04-27,0641,N20,VIIRS,n,2,296.74,2.79,D,0
-2.41172,106.18352,329.86,0.41,0.45,2025-04-27,0641,N20,VIIRS,n,2,293.1,2.43,D,0
-2.40819,106.17921,339.66,0.41,0.45,2025-04-27,0641,N20,VIIRS,n,2,293.34,2.43,D,0
-2.61072,102.59943,342.11,0.41,0.37,2025-04-27,0641,N20,VIIRS,n,2,297.23,6.02,D,0
-2.46529,103.46932,345.02,0.44,0.38,2025-04-27,0641,N20,VIIRS,n,2,293.4,7.46,D,0
-2.56146,102.78284,334.49,0.41,0.37,2025-04-27,0641,N20,VIIRS,n,2,296.31,2.31,D,0
-2.56642,102.02509,332.41,0.39,0.36,2025-04-27,0641,N20,VIIRS,n,2,296.52,3.56,D,0
-2.46626,102.23833,329.59,0.4,0.37,2025-04-27,0641,N20,VIIRS,n,2,297.9,2.41,D,0
-2.32708,102.66441,333.37,0.41,0.37,2025-04-27,0641,N20,VIIRS,n,2,297,3.89,D,0
-2.29147,102.78322,332.48,0.41,0.37,2025-04-27,0641,N20,VIIRS,n,2,288.59,2.51,D,0
-2.35048,102.06083,333.18,0.39,0.37,2025-04-27,0641,N20,VIIRS,n,2,296.94,3.28,D,0
-2.24941,102.28104,332.95,0.4,0.37,2025-04-27,0641,N20,VIIRS,n,2,297.83,1.77,D,0
-2.26906,102.15255,329.93,0.4,0.37,2025-04-27,0641,N20,VIIRS,n,2,296.16,2.88,D,0
-2.24604,102.28053,330.59,0.4,0.37,2025-04-27,0641,N20,VIIRS,n,2,296.7,1.77,D,0
-2.17888,102.09884,330.24,0.4,0.37,2025-04-27,0641,N20,VIIRS,n,2,298.88,2.52,D,0
-2.02954,103.00666,338.65,0.42,0.38,2025-04-27,0641,N20,VIIRS,n,2,291.09,8.65,D,0
-1.91689,102.37002,342.92,0.4,0.37,2025-04-27,0641,N20,VIIRS,n,2,290.33,33.57,D,0
-1.86899,102.13078,339.89,0.4,0.37,2025-04-27,0641,N20,VIIRS,n,2,294.38,2.96,D,0
-1.71587,103.04475,335.31,0.43,0.38,2025-04-27,0641,N20,VIIRS,n,2,289.51,6.6,D,0
-1.76629,102.64561,331.09,0.41,0.37,2025-04-27,0641,N20,VIIRS,n,2,294.69,2.92,D,0
